"","PAFTOL_019361","S_670","S0055","S0156","S0196sl","S0268","S0275","S0277","S0278","S0279","S0280","S0281","S0282","S0283","S0284","S0285","S0286","S0288","S0289","S0292","S0293","S0294","S0297","S0298","S0299","S0300","S0301","S0303","S0305","S0306","S0308","S0312","S0315","S0317","S0320","S0322","S0323","S0327","S0329","S0331","S0335","S0345","S0346","S0355","S0371","S0373","S0376","S0377","S0380","S0381","S0383","S0384","S0385","S0400","S0403sl","S0405","S0407sl","S0412sl","S0416","S0417","S0419","S0420sl","S0421","S0424","S0427","S0428sl","S0430","S0435","S0436","S0450","S0464","S0478","S0509","S0512sl","S0521","S0547","S0552sl","S0555","S0558","S0560","S0562","S0577","S0583","S0590","S0591","S0593","S0612","S0613sl","S0616","S0617","S0620","S0624","S0641","S0642","S0643","S0645sl","S0647-2","S0654","S0655sl","S0656sl","S0657","S0660sl","S0662","S0664","S0667","S0669","S0670","S0671","S0672","S0673","S0677","S0688","S0689","S0690","S0691","S0717","S0718","S0720","S0721sl","S0722","S0724sl","S0726","S0727","S0728sl","S0731sl","S0732","S0733sl","S0735","S0739","S0740","S0741","S0742","S0743","S0745","S0746","S0747sl","S0748","S0751","S0752","S0753","S0754","S0756","S0757","S0758","S0760","S0762-2","S0763","S0764","S0765","S0766","S0768","S0770","S0771","S0772","S0791","S0795","S0809","S0827","S0834","S0836","S0851","S0888","S0890","S0892","S0893","S0894","S0895","S0896","S0897","S0899","S0901","S0902","S0903","S0904","S0906","S0941","S0946","S0947sl","S0949","S0951","S0952","S0954","S0956","S0957","S0959","S0960","S0963","S0964","S0989","S1011sl","S1021","S1038","S1039","S1040","S1043sl","S1044","S1045","S1050","S1052sl","S1053sl","S1069","S1072","S1074","S1077","S1083","S1089","S1093sl","S1095","S1096","S1097","S1098","S1100","S1102","S1103","S1106sl","S1110","S1111","S1113","S1114-2","S1116","S1117","S1118","S1119","S1120","S1121","S1128","S1129sl","S1148","S1168","S1176","S1177","S1180","S1181-2","S1182","S1184","S1187sl","S1188","S1189","S1201sl","S1204","S1208sl","S1210","S1211","S1213","S1214sl","S1220","S1221sl","S1223","S1227","S1229-2","S1230","S1232sl","S1234","S1235sl","S1238sl","S1239","S1241","S1245","S1246","S1249","S1250sl","S1251","S1258-2","S1260","S1261","S1262","S1266sl","S1269","S1270","S1276","S1278","S1279","S1314","S1315","S1318-2","S1319","S1328sl","S1331","S1332","S1336","S1339","S1341","S1342","S1354","S1365","S1366","S1368","S1369","S1370","S1371","S1374","S1375","S1376","S1378","S1381","S1400","S1401","S1405","S1407","S1408","S1409","S1419","S1421","S1422","S1424","S1428","S1442","S1449","S1451","S1458","S1459","S1460","S1462","S1464","S1474","S1475","S1498","S1506","S1509","S1519","S1539","S1541sl","S1561","S1579","SRR11470320","SRR8528336","SRR8528338","SRR8528339","SRR8528341","SRR8528342","SRR8528343","SRR8528347","SRR8528350","SRR8528354","SRR8528356","SRR8528357","SRR8528358","SRR8528359","SRR8528361","SRR8528364","SRR8528365","SRR8528370","SRR8528372","SRR8528373","SRR8528376","SRR8528379","SRR8528380","SRR8528381","SRR8528382","SRR8528384","SRR8528385","SRR8528388","SRR8528389","SRR8528391","SRR8528394","SRR8528397","SRR8528398","SRR8528399","SRR8528400"
"2G31970",855,1176,1176,1176,1176,1176,1176,756,1176,1176,1176,1176,1176,855,1176,1176,1176,1176,1176,1176,1173,1176,1176,1176,1020,1176,1176,1176,1176,NA,1176,1176,1176,948,990,1176,1176,1176,1176,1176,1176,681,1176,1176,1176,1176,1176,1176,1176,1029,1176,1176,1176,1176,990,1176,1041,1176,1176,1176,1176,948,966,1176,1176,NA,1176,228,972,972,1176,783,1176,834,1179,798,1176,972,1176,1176,966,948,1176,1176,1176,1176,1176,1176,1176,NA,597,1176,1176,969,1176,1176,948,1173,966,1035,1170,657,1176,1176,801,1176,1176,1176,1176,1176,1176,1176,1176,741,969,1176,1176,1176,1176,342,1176,1176,1176,429,1176,1176,1098,1176,1173,948,1176,1176,1176,1176,1176,1176,1173,417,948,960,1176,1176,1176,1176,1176,1176,1176,1176,1176,966,1176,1176,1176,1176,1176,1176,666,1176,699,1176,1176,1176,1008,1176,1137,1083,795,1176,1107,987,627,888,1176,966,1176,1176,1176,948,1176,1176,1176,1176,1176,1176,1176,1176,762,1176,1119,1164,1176,1092,936,1170,1176,948,1176,1176,1065,1176,1176,1176,1176,1176,1176,1176,1176,948,948,1176,1176,1176,1176,1176,1176,873,945,1005,747,1176,948,1176,984,1176,798,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,NA,1176,1176,1176,1176,966,1176,1176,1176,1176,1176,948,1176,1176,1176,966,1176,948,1176,855,1176,1176,1176,1176,1176,966,1176,1176,1176,996,948,1176,1176,1176,1176,1176,855,1176,948,1176,1176,1176,1176,1176,1176,1176,NA,627,1176,1116,801,948,1176,966,417,855,975,1176,1176,1176,228,1176,1176,855,1176,1176,1176,855,1176,1176,1176,1176,1176,963,465,1176,1176,1176,966,1176,996,1176,1170,855,738,1176,1176,855,1173,NA,1176,1176,1176,1176,1176,1176,1176,1176,1176,777,600,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,783,1176,807,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176
"2G32290",444,474,474,468,468,474,468,474,468,474,474,474,474,474,NA,474,474,429,474,474,417,NA,462,474,474,468,474,468,468,NA,468,474,468,462,474,465,468,468,474,468,474,468,474,468,468,468,474,468,468,474,471,474,468,393,468,474,468,456,474,474,474,474,474,468,474,447,423,474,474,474,468,468,468,NA,468,468,474,465,432,NA,474,342,474,468,468,474,474,474,468,465,NA,474,474,459,459,474,474,468,474,468,474,432,468,468,NA,468,474,474,474,474,474,474,474,471,468,474,474,474,474,474,579,468,468,474,468,468,429,399,468,456,474,474,468,378,468,465,468,474,468,468,453,474,474,474,474,408,474,468,NA,453,456,474,474,465,474,474,432,474,384,474,468,465,372,432,NA,474,474,474,468,411,474,NA,471,474,474,456,474,474,474,381,468,468,474,NA,468,474,474,474,309,468,465,474,474,474,474,474,474,474,465,474,474,474,468,474,474,474,474,339,474,231,450,465,444,474,474,NA,468,402,474,474,474,231,465,468,420,474,468,468,468,393,474,465,468,468,477,474,NA,474,474,474,399,465,474,432,474,468,468,465,474,468,468,468,474,471,474,474,474,474,459,468,444,468,474,468,429,450,468,468,468,438,474,474,468,465,474,474,474,468,462,471,468,429,474,474,474,468,468,474,474,474,474,474,474,468,474,474,468,474,474,474,468,468,465,468,474,468,468,468,468,435,471,471,474,474,468,474,474,459,468,468,468,474,468,NA,NA,474,474,474,474,474,474,474,474,468,477,474,468,474,474,366,474,468,474,474,474,474,474,474,474,474,468,474,474,474,468,474,474,468,474
"2G34640",558,933,936,NA,711,933,942,600,882,936,942,957,933,954,NA,939,939,672,879,951,897,942,855,945,888,804,933,942,945,NA,879,945,948,957,891,942,930,720,900,NA,939,942,939,942,948,951,909,945,960,951,942,948,954,927,936,933,603,942,939,873,942,912,882,888,942,NA,942,939,930,933,948,NA,936,696,948,942,951,915,939,945,954,930,927,861,930,933,936,957,957,945,NA,876,942,936,933,876,945,939,771,846,861,366,945,948,942,945,813,933,942,864,957,939,882,900,939,942,933,942,942,945,942,954,945,582,936,936,585,945,942,942,939,939,948,942,939,945,942,942,936,930,939,933,945,942,942,936,933,942,942,909,945,942,936,930,930,933,858,852,531,1608,951,945,663,930,945,876,939,939,NA,855,954,552,942,951,942,939,NA,939,939,348,945,942,NA,NA,957,942,888,954,603,NA,942,948,945,939,903,951,945,690,690,960,942,945,939,939,951,942,942,942,942,948,951,879,942,957,948,942,939,768,NA,942,948,948,942,870,810,951,942,876,954,891,942,939,939,930,837,NA,873,957,957,945,831,930,939,942,954,738,798,939,936,816,888,723,864,936,933,924,936,873,873,942,873,876,810,687,621,417,894,918,948,945,933,933,945,930,939,951,708,945,945,939,948,639,732,930,642,939,540,933,933,930,894,936,957,921,945,939,933,840,939,921,942,948,945,939,939,936,585,948,888,678,951,939,942,939,645,618,915,927,825,939,876,690,939,942,951,951,936,864,936,939,933,873,936,843,933,939,861,939,945,942,945,873,951,948,939,942,939,927,939,948,939,945,936,948,942,933,945,942,936
"2G34960",1698,1578,1710,1725,1596,1710,1221,933,NA,1710,1713,1713,1704,1527,NA,1704,1713,1212,1662,1704,1524,1698,1254,1704,1158,1710,1710,1272,1704,1701,1713,1710,1704,1716,1143,1386,1542,1431,1713,1482,1713,NA,1713,1437,1716,1698,1377,1614,1704,1491,NA,1656,1638,1530,915,1692,1014,1437,1713,1689,1707,1710,1548,1650,1707,NA,1293,1710,1704,1704,1701,1704,1707,348,1710,1704,1701,1710,1710,1704,1635,NA,NA,813,1656,1695,1710,1710,1713,1716,NA,1113,1710,NA,1674,1548,1332,1659,1704,1326,1719,942,1704,1344,1563,1704,1707,1707,1710,1713,1287,NA,1710,1452,1704,1713,1680,1788,1704,1713,1569,1704,1707,993,1713,1713,1425,1641,1713,1713,1710,1710,1707,1704,NA,1704,NA,1710,1716,NA,1701,1710,1710,582,1713,1713,1710,921,1704,696,1521,1713,1710,1713,1704,1701,NA,1536,1632,1710,1704,1626,1344,NA,NA,1530,1707,1710,1386,240,1710,1260,1701,1713,1713,1626,1707,1710,1710,NA,1713,1581,1701,NA,1710,1701,1182,NA,NA,NA,1704,1890,1713,1713,1389,1707,1359,1707,942,1896,129,1713,1002,NA,1713,1713,NA,1713,1671,1566,1710,1521,NA,1713,1713,1365,1713,1452,1689,1710,1713,1713,1413,1407,1701,873,1713,1689,972,1368,1713,1593,1710,1575,1404,759,1263,1710,1710,1710,NA,1710,1710,NA,1704,960,903,1338,1710,1713,1398,1488,1476,NA,1713,1509,1584,1623,1566,NA,NA,1386,1710,1713,1239,684,1377,NA,1176,NA,1704,1704,1713,1713,1797,1713,1353,1248,1713,1725,NA,1713,1710,NA,1182,1704,1467,1698,1710,1710,1713,1710,1707,NA,1710,1710,1707,1416,1710,1710,NA,1704,1716,1713,1710,1728,1149,1704,1311,690,1683,1704,1713,1713,NA,1386,1713,1305,1701,1527,1713,1113,1698,1698,1704,1704,1713,1704,1713,1710,1710,1701,1710,NA,1698,1710,1719,1710,1704,NA,1713,1719,1713,1716,1710,1713,1713,NA,1704,1713,NA,1710,1713,1704,NA,1713,1713,1371,1671
"2G35500",NA,195,195,NA,174,195,195,192,NA,195,195,195,195,195,NA,195,NA,NA,195,192,195,NA,NA,195,195,195,195,NA,195,195,195,195,195,195,195,NA,195,195,195,NA,NA,NA,195,NA,195,195,195,195,195,177,195,NA,195,162,192,195,NA,189,195,195,195,195,195,NA,192,NA,195,195,192,192,NA,NA,192,195,195,195,195,NA,192,195,195,NA,NA,NA,NA,195,195,195,192,192,NA,NA,195,192,195,195,195,192,192,174,NA,189,NA,195,195,195,195,195,195,192,NA,NA,192,186,192,NA,195,NA,195,195,195,NA,195,NA,192,195,195,192,195,195,195,195,195,192,195,195,195,195,195,NA,195,195,NA,NA,NA,195,195,195,NA,192,NA,195,195,195,192,NA,195,195,NA,195,195,195,174,NA,NA,195,195,174,NA,NA,195,NA,192,195,NA,NA,195,195,195,NA,NA,195,NA,195,195,195,195,NA,183,NA,189,NA,192,195,195,195,195,195,195,195,195,195,195,195,195,NA,195,195,195,195,NA,192,NA,195,195,195,195,195,192,195,195,NA,195,NA,195,195,195,192,195,195,195,195,195,192,192,NA,195,195,NA,195,195,195,195,195,192,NA,183,195,195,195,195,NA,NA,195,192,195,195,195,NA,195,195,195,195,195,192,195,195,NA,195,NA,195,195,195,NA,195,195,195,195,195,195,NA,NA,195,195,195,192,195,195,195,195,192,195,192,NA,195,195,195,195,195,195,NA,192,NA,192,195,192,195,192,195,195,195,195,195,195,NA,195,195,NA,NA,195,195,195,195,195,NA,192,195,195,195,195,195,192,195,195,192,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195
"2G35920",828,1020,1020,1023,612,1020,1020,1005,1023,1023,1023,1023,1020,1020,840,1029,1020,1005,1023,1023,750,1020,1023,747,1014,1020,1020,1023,1023,972,1023,918,1023,1023,1020,966,1023,1023,1023,1035,1023,756,975,1023,1023,1023,633,1023,948,651,1020,1023,1023,1020,1014,1020,645,1005,1023,1023,1023,378,1023,1023,1020,648,1023,1017,1023,1023,1023,1023,1020,951,990,1020,1023,1023,1020,1020,1020,825,1023,966,1020,1020,1020,732,1023,1023,NA,1023,1020,1023,1035,1023,1023,1023,1023,1023,1023,324,1023,1023,1023,1023,924,1020,1020,1023,1023,1023,1020,906,1023,1023,1020,1023,1020,1023,1023,1023,1023,600,1023,1023,825,1023,1023,1023,1020,1020,1023,1023,1023,1023,1023,954,1023,837,1023,1020,831,NA,1023,1020,1020,1020,1023,1023,1023,1023,1023,861,1023,1023,1020,1023,837,1023,1023,1023,1032,1026,NA,1023,1020,897,NA,1023,1023,837,1020,1020,NA,1020,NA,1020,1020,NA,1023,1023,1029,1023,1023,1023,1023,1020,819,NA,1023,1023,1023,1023,918,1023,1023,1023,567,1029,1023,1008,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1020,1023,1023,648,1023,1023,537,1020,975,1020,930,1023,1023,1023,1023,1023,1023,1023,1023,1023,1020,1023,1023,NA,1023,1002,1023,1020,NA,1023,1020,1023,1023,465,1020,1023,1020,312,1023,1023,1023,1020,1023,1023,993,1023,1023,1020,1023,1023,1023,1026,1023,1023,1023,1011,1023,1020,1020,1020,1023,1023,1020,1023,942,1023,1023,1023,1020,324,651,1023,1023,1023,1023,1020,1020,1020,1023,1020,1023,990,1020,1020,1023,1026,1020,1023,1023,1023,NA,1023,1020,1023,939,1023,1023,NA,1020,1020,1023,975,1023,1026,1023,NA,1023,1023,1023,1020,1020,996,1023,1023,1023,1023,1023,1020,1020,1023,1020,1023,1026,1020,1023,1020,1023,1023,1023,1023,1023,1023,1020,1023,1023,1023,1023,1023,945,951,1023,1017,1023,1023,1023,1023,1023
"2G40770",789,3159,3171,2967,2712,3147,3156,2703,2811,3132,3159,3132,3150,2859,2763,3153,3063,2877,3126,3168,2982,3156,3075,2958,2205,3156,3150,2889,2673,3105,2967,3144,2802,2856,2850,2679,2409,3171,3129,2541,3159,2829,2997,2700,3120,3045,2904,3045,2796,2493,3141,2970,2916,3153,2694,3156,2664,2718,2946,3093,3138,1407,3150,3132,3153,2724,2742,3150,3183,3174,3129,3123,3168,1674,3177,2958,3144,774,3024,3072,2235,2526,2748,2646,3165,3171,3174,2736,2823,2679,2703,3147,3162,2976,3156,3135,3177,3210,3510,2802,2964,1389,2856,3027,2478,2937,3156,2853,3165,2952,3126,2535,3174,2805,3099,3165,2841,3162,3054,3165,2889,2775,3177,2454,3159,3027,2829,3138,2760,2925,3156,3168,2853,2955,2964,2439,2904,3165,2838,2244,3174,3156,2154,3117,3138,3120,3156,3159,3138,3408,3066,3138,3117,2859,3126,3162,1671,2928,2562,2691,2670,3033,2424,3042,2382,2826,3171,3168,2703,3135,903,2847,3156,2976,3156,2667,3159,3168,3114,1704,2835,2871,3087,3105,3159,3117,3072,3144,2661,2514,2769,2613,3792,2982,2826,2763,3156,3177,2832,2583,3168,2991,3015,3162,2955,3114,3063,3162,3174,2166,2727,3135,3093,3168,3198,2544,2883,2640,3165,3141,2487,2208,2928,2865,2892,3144,3123,3132,2868,2910,3138,2757,2973,3192,2298,2082,3174,3138,3177,2982,2055,3027,3171,3177,3123,1167,2796,2601,3156,3027,3006,3147,2991,3159,3159,3138,3123,3144,2961,2508,3159,3111,3171,3315,2970,2175,2343,2877,3063,3165,3156,3138,3144,3096,3144,1368,2952,2973,3180,3156,2694,1779,1587,2703,2664,3231,3153,3156,3159,2988,2532,3156,3135,2652,3150,3153,2712,3069,3168,2877,2862,3132,2838,3093,3162,2934,2982,3177,2826,1965,2856,3159,3138,2358,2739,2979,3099,2274,2979,2601,3144,2943,3165,3090,NA,2883,3159,3066,3174,3114,3141,3138,3174,3156,2139,3162,3162,3171,3177,3168,3165,3141,3144,3174,3186,3156,2937,1197,3171,3162,3120,2676,3174,3162,3165,3165,3156,3012,3162
"2G40840",939,999,828,774,432,999,999,624,999,303,996,999,999,984,810,993,1002,636,999,999,789,999,999,558,981,999,999,435,1005,804,636,996,1002,663,951,636,1005,999,1002,NA,996,585,294,636,999,999,903,1002,993,765,999,999,999,804,663,999,393,897,999,999,996,825,999,999,993,NA,636,639,816,999,1002,999,999,NA,441,843,999,633,999,990,999,633,1002,759,999,999,993,999,636,486,NA,999,999,996,939,999,828,990,924,558,735,561,1005,1002,972,999,999,555,999,996,987,999,999,522,999,999,999,996,999,999,630,1002,813,975,1002,999,447,1002,999,636,999,999,999,999,666,1005,630,639,633,NA,621,999,441,462,996,999,999,999,990,996,633,996,999,837,804,996,846,732,453,348,1002,636,NA,840,639,900,999,999,984,636,636,969,999,636,996,828,999,831,393,NA,636,1002,999,999,999,999,NA,999,441,567,1005,999,1068,441,633,441,996,441,804,945,444,555,633,999,999,558,999,999,270,219,633,1002,990,999,621,453,453,861,804,501,828,816,633,441,636,999,999,1002,1002,636,825,1002,999,912,1002,198,462,999,999,999,411,636,999,324,999,909,999,1002,999,636,804,999,828,999,996,999,999,996,996,393,999,999,948,453,756,636,441,270,999,999,999,828,1002,636,999,999,999,NA,999,633,819,462,468,999,804,999,999,999,999,999,804,999,999,828,993,558,1008,999,441,807,465,828,390,999,1008,996,633,999,999,846,927,999,996,633,906,711,948,NA,1110,441,996,999,804,987,999,999,999,999,999,NA,999,999,993,999,471,999,999,999,999,990,999,996,999,996,999,996,996,999,633,996,633,816,999,999,999,999,999,246,996
"2G40860",225,1185,1185,1185,903,1185,1185,639,1185,1185,1185,963,1185,885,1185,930,864,966,1185,1185,939,1185,NA,1185,966,1185,1185,1185,1185,993,1185,1185,1185,1185,963,1080,1185,1089,1185,1131,1185,195,1185,1185,1185,1185,1167,1185,1179,945,1185,1194,672,1185,1089,1185,1182,1125,963,1185,NA,1164,1188,1179,1185,NA,1185,1182,1185,1185,1185,1182,1182,213,1185,1182,1185,1185,1185,1185,1194,471,1185,1182,1185,915,963,1176,1176,1185,381,1179,1131,1185,1185,1179,1185,1185,1185,960,1185,414,1176,1185,834,1185,1182,1185,1185,1185,1185,1185,966,1173,771,1185,1005,1185,1185,1185,1137,1134,1185,342,1185,1185,729,1182,1185,1185,1185,1185,1185,1197,1185,1185,1185,1185,1185,873,1185,1185,1020,NA,1185,1185,1185,1185,1185,1170,NA,1185,1185,894,1185,1185,1191,1185,1188,993,969,1185,1137,951,NA,1185,1185,1185,750,1020,1185,1008,1185,990,990,1161,1185,1185,1005,657,1185,1185,1185,1185,1185,663,1185,1185,420,NA,1185,1185,1182,876,768,1185,1185,798,483,477,1185,1185,1185,1176,1185,1179,1185,1185,1185,993,1020,1179,1176,1182,1023,420,1185,1176,195,1170,873,1182,915,225,993,1185,1185,507,1185,1188,1185,1173,1107,1185,1173,NA,1185,1185,1185,1185,420,1188,1188,993,1185,624,1185,1182,1185,1185,1056,1185,1185,1191,1185,1185,1185,1185,1173,669,1185,1185,891,876,417,420,1185,1185,1185,273,1185,1185,1050,1185,1185,1182,1185,1185,1185,747,1185,1167,1074,1185,993,1185,993,1185,1185,783,1182,1185,1185,744,1188,1185,1020,993,1185,771,966,1185,1191,1188,102,1176,1191,1185,1188,183,465,1191,1185,1185,1185,1182,963,678,1182,1185,1185,1185,993,1149,NA,1185,1185,1182,1185,1185,1185,1188,1185,1185,1185,1185,1185,1185,1185,1176,1185,1185,1185,1185,1236,1155,1185,1185,1185,1185,993,1185,1185,1185,1185,1188,1185,714,1203
"2G41670",NA,216,216,NA,NA,NA,NA,NA,207,204,NA,NA,216,213,NA,NA,NA,204,213,213,NA,216,NA,216,NA,NA,213,213,216,NA,NA,213,216,213,NA,NA,NA,NA,213,NA,NA,NA,213,213,NA,NA,NA,213,216,NA,NA,216,213,216,213,216,NA,216,213,213,NA,204,210,210,216,NA,NA,216,216,NA,NA,213,207,NA,213,NA,213,NA,210,NA,213,195,NA,NA,NA,216,NA,NA,NA,216,NA,NA,213,216,NA,213,213,NA,126,NA,NA,NA,213,NA,213,213,213,213,216,NA,NA,213,216,NA,216,NA,216,210,NA,NA,216,NA,213,111,NA,207,NA,204,213,NA,216,213,NA,210,213,216,NA,213,213,NA,NA,216,210,NA,NA,162,216,216,NA,NA,213,210,NA,213,NA,NA,216,NA,NA,NA,NA,210,NA,207,NA,NA,207,216,NA,NA,NA,NA,216,213,NA,216,NA,216,216,NA,NA,NA,NA,NA,210,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,216,NA,NA,NA,213,213,213,NA,210,NA,NA,NA,213,NA,213,NA,NA,NA,252,NA,NA,NA,NA,207,NA,NA,NA,NA,NA,NA,213,210,NA,213,NA,NA,216,NA,NA,NA,NA,NA,213,216,NA,NA,216,NA,NA,NA,216,210,216,213,213,213,210,216,NA,NA,210,NA,NA,NA,213,NA,201,213,150,NA,NA,NA,NA,NA,216,216,168,213,216,NA,NA,NA,216,NA,207,NA,156,216,NA,216,NA,216,216,216,NA,216,207,NA,216,207,NA,NA,207,NA,NA,NA,NA,213,213,213,NA,213,NA,NA,NA,216,210,NA,NA,NA,210,NA,213,204,210,216,213,NA,NA,216,216,207,213,216,213,213,216,213,207,213,213,216,213,216,213,210,213,213,213,213,213,201,216,213,213,213,180,216,216,213,213,213,213
"2G41700",1293,2376,2373,2178,1329,2160,2271,2370,2376,2295,1971,2205,2376,2073,2052,1983,1866,1992,2373,2373,1848,2376,2127,2466,1962,2376,2376,2205,2358,2178,2376,2373,2256,2358,2160,1974,2175,2178,2175,1947,2274,1737,2193,2193,2349,2361,2274,2358,2358,1860,2376,2376,2358,2058,1971,2370,1635,2349,2355,2064,2163,2376,2178,2376,2172,1572,1770,1677,2373,2373,2358,2376,2376,1374,2076,2175,2364,2370,2376,2376,2373,1899,1761,1764,2178,2175,2376,2370,2376,2175,1356,1998,2373,2382,2274,2376,2079,1734,1950,2379,2181,1050,2352,2076,2175,2355,2373,1902,2376,2169,2352,2064,2376,1782,2319,2178,2376,2376,2376,1317,2181,2127,2376,1872,2349,2076,1650,2376,2376,1968,2373,2376,2358,2376,2364,2358,2370,2073,2355,1740,2076,2199,2370,1641,2370,2289,2376,2376,2370,2178,2355,2370,2172,2358,2379,2376,2076,2376,2361,2376,1848,2373,1872,2376,1461,2367,2376,2376,1857,2181,2376,2148,2376,1677,2376,2295,2376,2376,2376,NA,2376,2358,2373,1974,2370,2364,2178,2205,1320,1656,2358,NA,1668,2064,1581,2178,2376,1344,1689,1728,2373,1923,2370,2157,2364,2376,2361,2376,1533,1815,2169,2178,1680,2373,2376,2079,1443,2133,1689,2376,2169,1539,1665,1974,2166,2364,2364,2373,2166,2274,1971,2367,1923,2376,2178,1080,2169,2055,2376,2376,1917,2178,2376,2175,2376,1737,1890,2373,1716,2376,2376,2373,2178,2376,2148,2376,2376,2367,2157,1896,2169,2178,2352,2178,2064,2370,2181,1554,1857,2376,2376,1968,2352,1866,2370,1878,1920,2133,2376,2178,1917,1458,2376,2178,2178,2064,2178,2376,2004,1806,2205,2376,2376,2040,2376,2199,2256,2181,2370,2355,1416,2199,2058,2199,2376,2370,2163,2175,2175,864,2040,2376,2370,2376,2376,2034,2364,894,2358,2181,2364,1980,2376,2376,NA,2376,2376,2169,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,2364,2361,2376,2376,2373,2322,2376,2370,2307,2376,2076,2370,2376,2376,2376,2376,2376,2376,2376,2364,2376
"2G42750",NA,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,NA,NA,NA,NA,NA,243,NA,249,NA,NA,NA,NA,231,105,NA,243,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,231,NA,NA,NA,243,135,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,204,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,246,NA,NA,NA,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,246,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,NA,NA,246,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,246,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,NA,NA,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,246,NA,NA,NA,NA,NA,243,NA,NA,246,246,NA,NA,246,NA,NA,234,246,NA,NA,246,NA,NA,NA,NA,NA,246,NA,NA,234,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,NA,NA,NA,NA,243,246,243,246,246,246,243,246,243,NA,249,243,246,249,243,246,243,243,NA,246,243,246,NA,243,243,243,246,246,240,243,246,246,246,243
"2G47600",390,606,606,603,603,606,606,606,NA,393,606,606,606,NA,513,606,NA,NA,393,606,603,606,NA,216,NA,606,606,480,606,NA,576,603,606,612,NA,528,606,NA,489,450,606,NA,594,NA,606,606,606,609,597,384,606,609,588,468,261,606,NA,534,606,NA,606,606,NA,327,606,NA,NA,216,606,606,390,NA,606,426,NA,606,390,306,606,390,600,555,603,210,606,606,606,606,606,216,NA,NA,606,NA,606,NA,390,NA,216,249,NA,171,609,606,606,NA,606,606,606,NA,606,606,606,195,606,NA,606,606,606,606,144,489,606,216,606,606,495,606,606,603,606,606,606,606,606,609,606,NA,612,NA,606,606,606,180,606,606,606,606,606,585,228,606,606,333,216,606,606,NA,453,606,393,606,510,606,297,NA,606,606,225,NA,606,225,606,390,606,516,606,216,606,NA,216,312,321,603,606,513,294,390,216,216,612,513,606,390,NA,NA,606,216,486,606,NA,216,606,606,549,NA,390,NA,606,606,606,606,NA,606,606,429,390,486,NA,606,216,606,267,480,390,606,606,606,390,489,606,606,528,NA,606,NA,NA,606,606,390,216,225,606,NA,606,438,573,390,606,606,NA,NA,393,606,495,NA,NA,NA,NA,216,NA,327,606,597,606,NA,606,606,573,606,606,606,603,390,582,216,NA,603,606,606,480,606,606,477,NA,606,NA,606,606,606,NA,606,606,NA,606,NA,606,NA,225,567,NA,606,NA,606,390,NA,570,606,NA,NA,606,606,606,216,354,NA,480,480,540,606,495,606,390,606,594,606,606,NA,606,606,606,393,606,603,384,606,375,606,606,606,606,396,606,609,609,606,606,567,NA,606,603,216,606,606,606,606,606,606,606
