"","PAFTOL_019361","S_670","S0055","S0156","S0196sl","S0268","S0275","S0277","S0278","S0279","S0280","S0281","S0282","S0283","S0284","S0285","S0286","S0288","S0289","S0292","S0293","S0294","S0297","S0298","S0299","S0300","S0301","S0303","S0305","S0306","S0308","S0312","S0315","S0317","S0320","S0322","S0323","S0327","S0329","S0331","S0335","S0345","S0346","S0355","S0371","S0373","S0376","S0377","S0380","S0381","S0383","S0384","S0385","S0400","S0403sl","S0405","S0407sl","S0412sl","S0416","S0417","S0419","S0420sl","S0421","S0424","S0427","S0428sl","S0430","S0435","S0436","S0450","S0464","S0478","S0509","S0512sl","S0521","S0547","S0552sl","S0555","S0558","S0560","S0562","S0577","S0583","S0590","S0591","S0593","S0612","S0613sl","S0616","S0617","S0620","S0624","S0641","S0642","S0643","S0645sl","S0647-2","S0654","S0655sl","S0656sl","S0657","S0660sl","S0662","S0664","S0667","S0669","S0670","S0671","S0672","S0673","S0677","S0688","S0689","S0690","S0691","S0717","S0718","S0720","S0721sl","S0722","S0724sl","S0726","S0727","S0728sl","S0731sl","S0732","S0733sl","S0735","S0739","S0740","S0741","S0742","S0743","S0745","S0746","S0747sl","S0748","S0751","S0752","S0753","S0754","S0756","S0757","S0758","S0760","S0762-2","S0763","S0764","S0765","S0766","S0768","S0770","S0771","S0772","S0791","S0795","S0809","S0827","S0834","S0836","S0851","S0888","S0890","S0892","S0893","S0894","S0895","S0896","S0897","S0899","S0901","S0902","S0903","S0904","S0906","S0941","S0946","S0947sl","S0949","S0951","S0952","S0954","S0956","S0957","S0959","S0960","S0963","S0964","S0989","S1011sl","S1021","S1038","S1039","S1040","S1043sl","S1044","S1045","S1050","S1052sl","S1053sl","S1069","S1072","S1074","S1077","S1083","S1089","S1093sl","S1095","S1096","S1097","S1098","S1100","S1102","S1103","S1106sl","S1110","S1111","S1113","S1114-2","S1116","S1117","S1118","S1119","S1120","S1121","S1128","S1129sl","S1148","S1168","S1176","S1177","S1180","S1181-2","S1182","S1184","S1187sl","S1188","S1189","S1201sl","S1204","S1208sl","S1210","S1211","S1213","S1214sl","S1220","S1221sl","S1223","S1227","S1229-2","S1230","S1232sl","S1234","S1235sl","S1238sl","S1239","S1241","S1245","S1246","S1249","S1250sl","S1251","S1258-2","S1260","S1261","S1262","S1266sl","S1269","S1270","S1276","S1278","S1279","S1314","S1315","S1318-2","S1319","S1328sl","S1331","S1332","S1336","S1339","S1341","S1342","S1354","S1365","S1366","S1368","S1369","S1370","S1371","S1374","S1375","S1376","S1378","S1381","S1400","S1401","S1405","S1407","S1408","S1409","S1419","S1421","S1422","S1424","S1428","S1442","S1449","S1451","S1458","S1459","S1460","S1462","S1464","S1474","S1475","S1498","S1506","S1509","S1519","S1539","S1541sl","S1561","S1579","SRR11470320","SRR8528336","SRR8528338","SRR8528339","SRR8528341","SRR8528342","SRR8528343","SRR8528347","SRR8528350","SRR8528354","SRR8528356","SRR8528357","SRR8528358","SRR8528359","SRR8528361","SRR8528364","SRR8528365","SRR8528370","SRR8528372","SRR8528373","SRR8528376","SRR8528379","SRR8528380","SRR8528381","SRR8528382","SRR8528384","SRR8528385","SRR8528388","SRR8528389","SRR8528391","SRR8528394","SRR8528397","SRR8528398","SRR8528399","SRR8528400"
"1G72500",NA,387,387,NA,189,387,NA,NA,387,222,387,387,387,177,NA,NA,387,387,387,387,NA,NA,NA,321,387,387,387,387,387,NA,387,222,387,387,NA,NA,387,NA,381,NA,387,222,387,NA,387,387,177,387,387,NA,NA,NA,387,387,177,387,NA,387,NA,NA,219,192,NA,387,387,NA,195,198,NA,NA,219,174,384,NA,NA,432,NA,219,387,NA,390,NA,387,NA,NA,177,387,387,387,177,NA,NA,387,NA,297,387,387,NA,NA,387,NA,NA,387,387,219,387,387,222,NA,NA,387,NA,387,NA,NA,NA,387,219,NA,NA,195,387,222,NA,387,177,222,387,387,222,387,387,387,387,NA,387,387,NA,387,NA,387,387,177,NA,387,387,387,177,NA,387,NA,387,NA,387,NA,NA,387,NA,207,387,387,387,NA,387,NA,NA,NA,387,NA,387,387,NA,387,387,NA,NA,228,387,NA,NA,NA,NA,NA,387,387,210,NA,NA,NA,NA,387,387,387,222,NA,387,387,387,210,NA,387,387,177,237,387,387,387,387,387,387,387,NA,NA,177,387,NA,357,NA,NA,387,222,222,NA,NA,NA,NA,177,NA,219,NA,219,219,387,NA,NA,NA,177,198,387,387,NA,NA,387,168,387,NA,387,219,387,177,387,NA,NA,387,NA,NA,NA,387,NA,195,387,174,387,177,198,222,195,NA,NA,387,387,177,219,387,387,387,387,387,387,NA,NA,387,NA,387,NA,NA,219,387,387,198,219,387,387,NA,387,198,387,NA,177,387,387,387,222,387,387,387,375,387,387,NA,387,387,387,387,NA,NA,387,NA,NA,228,387,222,387,387,198,387,387,387,387,387,387,387,387,219,387,387,219,387,387,387,387,387,387,387,228,387,387,387,222,387,387,321,387,387,387,387,387,NA,387
"1G72970",945,1221,1341,1335,933,1344,1344,1161,1332,951,1344,1344,1344,1257,NA,NA,1320,1233,1344,1344,909,1344,1260,393,1323,1344,1344,NA,939,1107,1341,1344,942,NA,1344,1338,1332,1347,1344,1266,1344,NA,1344,1338,393,1344,924,1332,393,1032,1344,1302,357,1344,1092,1344,NA,1341,1344,1344,951,1722,1344,1224,1344,NA,1338,NA,1326,1344,393,1341,NA,357,1344,1344,1344,1335,1344,NA,1326,384,NA,1344,1341,1068,1305,1335,951,951,912,1380,1344,1335,1305,1344,1347,1134,1335,1341,1212,1275,NA,NA,1332,396,1344,1344,1344,1344,1242,1308,1344,948,1344,951,1344,1344,1344,393,1341,1344,1344,888,1344,1350,975,1332,1344,1350,951,1344,1329,1344,1329,1344,1341,1344,NA,NA,NA,1344,1344,NA,1344,1344,1344,1344,951,1344,423,1344,1335,1344,948,1344,1344,1341,1116,1344,1332,1344,1005,1224,804,1233,1338,1344,1134,960,960,1326,1344,1344,1344,1338,417,NA,1344,831,1326,1344,1344,948,1332,1344,1317,1344,NA,NA,NA,1344,951,1344,1044,393,1344,393,1077,1152,1344,NA,1329,354,1344,951,1329,1344,1344,903,951,1332,1218,1344,393,1332,NA,1302,951,1326,1344,204,1185,951,1344,1335,1335,1332,393,939,951,1314,1599,1344,939,477,1248,1335,1344,1332,963,1347,1344,1344,1344,1287,1335,939,1344,1344,1344,1332,960,1344,1263,1344,960,960,960,1347,1341,960,1335,1344,1170,NA,1311,1299,393,1344,1344,1344,336,1344,1344,951,1200,960,1344,1344,945,1338,1365,1443,960,951,1263,1344,1344,381,639,1344,1344,1287,1344,390,1344,1344,948,1344,1305,951,393,1329,417,1344,1326,1344,1284,942,960,1344,1344,NA,1344,801,1344,939,1344,1347,1344,963,1344,1209,1344,1344,1344,1344,1341,1344,1344,1344,1344,1341,1344,1344,1341,1344,1344,1326,1344,1347,1344,1332,1344,1344,1344,1338,1347,1344,1143,NA,1344,1344,1344,1344,1344,1329,1344
"1G73180",NA,588,588,NA,NA,588,585,360,NA,579,NA,588,588,588,NA,588,492,159,588,588,558,585,NA,NA,588,585,585,NA,NA,555,234,585,555,537,477,NA,231,540,588,NA,582,NA,582,NA,234,591,228,234,NA,306,NA,NA,234,495,234,588,234,192,585,588,588,576,588,588,588,NA,NA,234,588,588,234,NA,588,NA,588,588,588,237,588,588,537,NA,234,NA,585,360,588,NA,234,NA,NA,588,588,234,NA,588,234,NA,567,246,573,NA,NA,NA,249,NA,588,588,588,NA,234,NA,588,495,588,NA,360,579,588,492,234,219,582,162,234,234,498,588,588,585,588,588,NA,588,588,264,588,NA,234,NA,NA,588,588,NA,588,579,585,585,NA,234,NA,588,234,NA,NA,720,588,360,234,579,537,234,537,NA,NA,234,498,588,NA,573,588,492,585,588,585,489,588,588,588,255,234,234,NA,NA,579,588,NA,579,NA,NA,294,NA,588,582,360,582,588,324,486,NA,588,582,588,588,579,234,495,588,582,NA,360,588,234,NA,360,NA,588,291,360,588,456,NA,NA,234,246,NA,588,588,NA,NA,588,588,360,234,363,240,228,579,588,486,NA,234,588,588,234,NA,234,234,588,234,588,588,588,588,NA,588,NA,234,234,NA,588,588,444,234,NA,228,213,NA,NA,588,585,585,234,234,585,582,588,234,582,582,NA,225,225,357,NA,588,246,360,360,588,588,588,NA,588,588,588,585,588,588,231,159,588,NA,588,588,588,195,588,NA,NA,474,588,588,360,225,NA,579,NA,219,NA,225,774,360,588,579,588,585,588,588,588,588,588,585,573,234,588,591,588,582,588,582,585,588,591,588,588,582,NA,249,588,588,588,588,588,588,588,582,588,588
"1G73930",1716,1710,1710,1716,1515,1632,1707,1710,1701,1707,1707,1722,1710,1506,NA,1710,1707,1593,1713,1710,1494,1704,1704,1707,1674,1707,1710,1524,1653,1710,1698,1236,1656,1557,1713,1716,NA,1707,1710,NA,1707,1470,1707,1707,1428,1704,1491,1167,1701,1536,1707,1707,648,1518,1362,1710,1272,1716,1707,1707,1707,600,1716,1716,1707,1128,1716,1029,1728,1743,1698,1710,1710,1500,1707,1707,1716,NA,1701,1707,1716,1515,NA,NA,1707,1662,1710,1686,1701,1719,1518,1707,1710,1689,1707,1716,1710,1716,1719,1713,1713,NA,1620,1683,NA,1686,1707,1707,1707,1713,1686,1707,1710,1509,1728,1710,1707,1707,1707,1707,1713,1551,1707,1602,1635,1695,1518,1716,1710,1701,1710,1710,1683,1584,1698,1356,1716,1710,NA,1473,1644,1710,1707,1527,1707,1710,1710,1707,1707,1710,1698,1707,1725,1683,1719,1710,1710,1719,1710,1707,1275,1707,1524,1614,1707,1605,1710,1710,621,1713,1719,1494,1707,1707,1707,1710,1710,1710,1710,1056,1710,1698,1722,1515,1713,1527,1677,1719,1512,1329,1692,1707,1707,1707,1710,1245,1710,282,1479,999,1707,1707,1698,1698,1719,1707,1707,1707,1707,1056,1107,1716,1704,1716,297,1710,1701,1707,1719,1710,252,426,1518,1698,1710,1647,1683,1716,1698,1524,1707,1716,1704,1035,1716,858,1710,1701,1707,1710,NA,1710,1710,1707,1716,NA,609,1716,1710,1710,1707,1707,1713,1710,1524,1707,1611,1710,1518,1716,1713,1710,1515,1710,1716,1701,1710,1716,1704,1710,1701,1710,1692,1698,1701,1704,1710,1680,1707,1731,1359,984,NA,1710,1707,1710,1707,1710,1710,1710,1674,1710,1710,1707,1710,1710,1485,1713,1710,567,1716,1710,NA,1707,1710,1704,1602,1710,1380,1059,1689,1710,1707,426,1707,1692,1716,1314,NA,1710,1710,1707,1707,1707,1707,1713,1707,1281,1707,1710,1710,1716,1707,1713,1248,1710,1713,1710,1707,1704,1707,1710,1707,1716,1710,1707,1707,1755,1707,1710,1707,1704,1707,1707,1707,1707,1707,1698,1707
"1G73960",516,2253,2262,2049,642,2262,1821,1518,678,1944,1668,2244,2265,1614,774,1968,936,1869,2244,2256,1188,2247,786,2061,1368,2244,2244,1536,1698,1749,2262,2085,1617,1674,1368,1671,1434,1848,1728,NA,2142,465,2052,2220,1071,1677,1173,1335,1671,1182,1689,2214,1068,2265,1713,2262,972,1731,2256,1902,2271,552,2274,2196,2259,348,2253,1593,2265,2166,1062,2271,2262,249,1608,2244,2274,1950,2286,2262,2250,873,1659,1356,2244,2259,2265,1065,1944,969,1161,1680,2265,2277,1953,2262,1815,1011,1605,2187,2016,669,1665,1656,1443,1668,2097,2265,2259,2250,1146,1980,2256,1488,2265,2268,2217,2274,2262,2262,2241,1500,2133,975,1665,2259,1170,882,2259,2280,2196,2259,1077,2226,2241,1665,2262,1572,1677,1206,1896,2262,2109,1728,2271,2055,2262,2244,NA,2205,876,2262,2070,1293,1953,2271,2493,2124,1671,2277,1674,2265,435,1344,1248,2256,2187,2256,1056,2280,1653,1677,2232,1506,2268,1566,2244,2088,2259,NA,1782,1695,1854,NA,NA,1521,1719,1482,1182,738,1707,1407,2061,1617,1746,2088,2274,1698,1470,1737,1236,1857,2247,2034,2277,513,2262,1716,1701,1887,1884,1029,1698,2259,1620,594,1209,1776,1326,2061,1626,861,864,2046,2277,2082,2271,534,879,1821,2076,261,1884,2259,432,780,864,2268,1578,2061,525,1248,2265,1071,2223,660,549,1062,2262,2082,1554,2259,2283,2247,1950,2223,1905,2268,1818,1617,2262,1404,1698,2082,882,1212,2247,2067,1077,2244,2262,2064,1677,2271,1962,1251,2094,1671,1674,2163,870,1344,903,1929,1311,2055,2010,1929,2091,1608,2064,2259,2220,864,2268,1719,1671,1953,1719,1344,2064,2193,1338,2121,2268,2271,1371,2262,1104,180,1098,2262,2271,2019,1743,687,2274,NA,1671,1410,2247,1929,2241,1710,1401,2202,2208,2214,2238,2259,2259,2265,2265,2274,1941,2262,2274,2199,1674,2262,2145,2259,2268,2262,2208,2268,1668,1617,2253,2268,2253,2043,2235,2259,2271,2262,2145,2253,2265
"1G73990",189,414,417,NA,NA,417,192,NA,186,192,417,417,417,216,NA,192,NA,390,417,411,390,NA,234,192,417,417,417,342,417,240,417,417,417,417,NA,NA,417,NA,NA,417,417,NA,240,414,NA,417,192,417,417,NA,NA,417,417,396,417,417,192,NA,411,417,NA,417,417,NA,417,192,NA,417,417,NA,NA,NA,417,NA,240,417,417,NA,417,NA,192,NA,417,417,189,192,417,408,192,192,NA,417,417,NA,360,417,417,NA,NA,417,NA,NA,417,192,417,417,411,234,414,NA,192,NA,417,165,417,417,192,NA,NA,NA,414,417,NA,189,417,417,NA,417,192,192,417,417,417,411,417,417,414,417,NA,NA,240,417,417,NA,417,417,417,417,189,408,192,417,NA,NA,192,NA,417,417,NA,NA,192,417,NA,417,NA,417,459,240,NA,NA,NA,NA,192,192,417,231,384,192,417,NA,NA,417,396,192,417,417,NA,192,NA,NA,417,NA,417,192,NA,417,408,240,141,390,417,255,NA,NA,417,192,417,NA,240,417,240,192,186,417,240,405,417,192,NA,240,417,NA,192,186,408,417,417,417,417,NA,189,417,189,NA,192,NA,417,417,417,417,NA,417,417,NA,411,NA,189,417,417,417,417,192,417,417,417,417,NA,417,NA,NA,417,186,408,417,NA,210,NA,NA,NA,417,192,240,417,411,417,NA,NA,417,417,417,192,417,243,240,186,411,417,417,417,234,417,417,411,192,417,417,417,NA,417,417,NA,234,NA,411,417,417,NA,411,NA,NA,417,411,417,240,357,NA,417,NA,417,237,417,417,192,NA,417,411,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,NA,240,417,417,417,417,417,417,417,417,417,417,417,360,417,417
"1G74460",NA,240,240,240,NA,240,240,NA,NA,240,240,NA,240,NA,NA,240,240,240,237,240,240,NA,NA,240,240,NA,240,NA,240,NA,NA,240,240,240,NA,240,NA,240,NA,NA,240,NA,240,NA,240,240,240,240,240,NA,NA,240,228,240,240,240,240,222,240,240,NA,240,240,240,240,NA,NA,240,240,240,240,240,240,NA,NA,240,240,240,240,NA,240,240,240,240,NA,240,240,240,240,240,NA,240,240,240,NA,240,168,240,222,240,NA,NA,NA,240,240,NA,240,240,240,NA,240,NA,240,NA,237,240,240,NA,240,240,NA,NA,240,NA,NA,240,NA,240,240,NA,240,240,240,240,240,240,240,240,240,NA,240,240,240,NA,240,240,240,240,NA,NA,NA,NA,240,240,240,NA,240,240,NA,NA,240,240,NA,NA,NA,240,240,240,240,240,240,NA,240,240,240,NA,240,240,240,NA,NA,240,240,240,240,NA,240,NA,240,NA,240,240,NA,240,234,237,240,240,240,240,240,240,237,NA,240,240,240,240,105,240,240,240,NA,240,240,NA,240,NA,NA,240,240,NA,237,NA,240,240,240,240,240,240,NA,240,240,240,240,NA,240,240,240,240,NA,240,240,240,240,222,240,240,240,240,240,240,240,240,NA,240,NA,240,240,240,240,240,240,240,240,240,240,240,237,240,240,240,240,240,240,240,240,240,240,NA,240,NA,NA,237,240,240,NA,240,240,NA,240,240,240,240,240,240,240,240,240,240,NA,240,240,240,240,240,240,240,NA,NA,225,240,240,240,240,234,240,NA,240,240,240,240,240,NA,NA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,237,240,240,240,240,240,240,240,240,240,240,237,240,240,240,240,240,240,237,240
"1G74680",546,849,846,NA,693,849,837,834,834,1008,822,804,849,801,594,825,855,NA,834,846,717,846,834,843,645,852,846,690,834,846,846,855,843,834,771,741,834,858,855,NA,846,456,852,831,NA,849,750,834,819,705,837,840,597,849,249,849,NA,846,855,843,846,843,843,789,852,NA,696,846,807,837,834,855,846,798,846,855,843,750,846,843,837,633,834,NA,855,843,819,858,837,834,NA,837,852,840,849,846,810,NA,837,852,855,759,NA,807,834,834,849,843,843,849,858,855,846,750,855,846,849,837,846,846,831,837,855,693,834,846,828,804,642,846,846,810,843,792,828,834,831,855,834,NA,855,852,855,846,846,852,846,843,846,846,NA,846,855,834,840,837,846,855,444,837,834,852,NA,837,NA,810,846,846,567,552,813,NA,852,846,855,720,846,846,852,NA,849,834,843,855,NA,783,843,843,NA,858,834,534,846,855,855,855,852,855,648,846,846,843,837,843,783,846,855,855,843,810,855,846,798,858,855,855,852,588,459,846,855,855,789,822,819,855,858,846,834,777,846,846,855,837,846,NA,858,858,855,852,732,858,858,846,855,834,693,NA,858,789,843,858,855,846,855,846,846,852,711,573,855,834,855,831,378,795,831,807,780,843,849,849,843,852,846,855,855,834,846,855,837,846,750,846,846,855,768,852,849,849,852,846,855,840,855,846,1002,846,846,816,831,855,834,789,846,771,774,855,747,681,777,846,846,855,846,816,813,675,771,753,849,843,855,801,783,861,855,858,855,846,849,834,849,858,651,846,855,846,855,855,846,849,855,861,849,855,846,NA,855,846,648,771,855,843,846,855,846,837,855
"1G75200",519,597,597,597,330,597,597,519,519,597,597,597,597,471,579,597,519,1398,597,597,411,558,756,597,519,561,597,519,747,1290,597,597,597,597,519,519,576,504,597,552,519,483,597,1422,1404,597,519,597,597,396,432,597,597,597,552,597,519,519,597,519,519,597,597,1425,597,417,597,597,597,597,597,519,597,417,594,597,597,597,597,519,597,516,597,597,597,597,597,591,597,447,486,519,597,597,543,597,519,597,597,519,519,450,597,597,597,597,597,597,597,597,549,597,1416,432,597,597,597,597,597,597,597,597,1428,450,597,597,330,597,597,444,597,555,597,597,597,597,597,597,597,519,597,597,597,519,597,579,597,597,510,519,597,597,597,597,1416,597,597,519,519,597,597,597,426,597,558,519,558,597,597,597,597,507,558,1218,513,519,597,558,597,519,597,597,546,540,597,561,318,543,492,531,597,570,519,573,519,519,597,519,465,432,597,594,597,519,597,597,597,597,594,432,597,597,519,597,597,519,597,432,597,597,573,519,519,339,519,594,597,597,597,597,597,597,597,597,597,519,1218,597,597,597,597,519,597,597,597,576,597,597,597,552,597,597,597,597,489,597,597,597,519,597,597,537,519,519,318,432,597,597,597,597,597,597,600,519,519,597,546,597,597,501,597,597,597,597,570,519,519,597,597,519,597,597,597,573,597,558,543,519,597,597,597,543,597,519,597,597,597,597,519,426,582,597,597,597,597,519,519,582,597,564,597,693,519,519,597,1425,1425,1422,1425,1425,1425,1425,1422,1428,1269,597,1422,1422,1422,1422,1431,1419,1422,1425,1425,1425,1431,1422,1425,1425,1179,1431,1428,1422,1425,1425,NA,1425,1425
"1G76400",1020,1200,1200,768,600,1200,1200,1050,981,783,1200,1197,1200,1056,NA,1158,1059,NA,1200,1200,852,1200,1200,786,942,1200,1200,207,990,NA,1011,1197,1200,1137,1026,792,1146,1200,909,NA,1200,NA,786,NA,1200,1200,732,1101,1200,663,1200,1194,1200,1092,192,1200,NA,1032,1200,1200,1197,NA,1200,1200,1200,NA,783,NA,1200,1200,1200,1200,420,291,420,1200,1203,NA,1200,1200,762,519,1053,567,1200,1200,1200,1188,843,786,420,1200,1200,594,441,1200,1200,861,1089,867,639,501,1200,1173,1197,1200,1200,1197,1200,1200,999,NA,NA,1035,423,1200,1200,1197,1200,NA,423,1023,423,657,1200,1197,540,1083,1152,930,867,1200,1200,1200,1200,915,969,786,1065,NA,786,1200,786,252,1197,354,1200,1200,1197,1200,420,1197,1203,1089,1200,1197,462,1203,477,NA,1410,1197,NA,753,NA,1122,867,NA,921,1086,1089,NA,1200,1200,1200,1014,NA,1200,843,1107,1119,1188,984,1200,1203,1203,621,NA,894,567,1119,1200,786,786,1200,786,423,1197,741,1203,1200,NA,1200,990,1056,1200,1116,1200,NA,1059,786,1179,678,1203,NA,621,783,411,NA,NA,786,195,852,462,876,420,1203,1200,786,564,1197,1200,1053,NA,891,303,1200,1203,1200,1179,849,822,1200,1200,1200,348,987,1200,1200,981,1200,1200,1200,1200,1200,1200,1182,1200,1125,420,1125,1200,1107,972,981,789,801,1008,1179,1200,1200,1200,1083,1197,1083,1200,972,1200,1200,1200,1200,693,NA,1200,786,1200,1068,1200,1200,756,786,1200,1203,NA,1200,NA,741,1077,NA,1080,396,1200,408,1200,867,NA,1167,1200,981,195,972,1200,1197,NA,1200,1086,837,648,882,672,1200,420,765,1176,1197,1200,1200,1200,1200,1200,1200,1200,1200,1200,1203,1200,1200,1200,1200,1200,1200,1200,1200,1200,NA,1200,1203,765,819,1197,1116,NA,1200,1200,1200,1200,1200,1200,1200
"1G76730",NA,225,225,NA,NA,NA,225,189,NA,225,225,NA,222,225,NA,225,225,NA,225,225,225,225,NA,225,216,225,225,NA,225,NA,NA,225,225,225,NA,NA,NA,NA,NA,NA,225,NA,225,NA,NA,225,NA,225,NA,225,NA,225,168,225,141,225,NA,225,225,225,225,NA,210,225,225,NA,NA,210,222,NA,NA,NA,225,NA,219,225,NA,225,225,NA,225,216,225,NA,NA,NA,225,225,NA,225,NA,NA,225,NA,NA,225,225,NA,NA,225,225,NA,225,225,NA,225,222,225,NA,NA,225,NA,225,186,225,NA,225,NA,NA,NA,NA,NA,225,NA,225,NA,225,225,225,NA,NA,219,NA,225,225,225,NA,225,225,NA,225,225,225,NA,225,225,225,NA,NA,225,NA,NA,NA,225,222,NA,225,NA,195,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,225,NA,NA,225,225,NA,NA,NA,225,NA,NA,NA,225,NA,225,225,NA,NA,NA,NA,NA,225,186,225,NA,NA,NA,NA,225,225,NA,225,225,225,225,NA,NA,225,225,225,225,NA,225,NA,225,225,NA,225,NA,NA,225,225,NA,210,NA,210,NA,225,225,225,225,NA,NA,NA,NA,225,NA,225,225,225,225,NA,NA,225,225,225,NA,225,NA,225,225,225,225,NA,225,225,225,225,225,225,NA,NA,NA,207,NA,NA,NA,207,NA,NA,219,225,225,225,NA,225,NA,225,NA,225,NA,225,225,NA,225,NA,225,180,225,225,NA,225,225,NA,NA,225,225,225,225,225,225,NA,225,NA,225,225,222,NA,222,NA,NA,225,222,225,225,NA,NA,225,NA,NA,NA,225,219,225,225,NA,225,225,225,225,225,225,225,225,225,225,225,225,219,225,225,225,225,225,219,225,225,225,NA,225,225,225,225,225,225,225,225,225,225,225
"1G77405",1122,1371,1359,1095,978,1371,1242,1308,1200,1380,1233,1371,1371,1293,945,1116,1194,555,1380,1341,1011,1305,1245,1362,1320,1320,1341,NA,1353,1077,1380,1353,1326,1218,1155,NA,924,1380,1116,1032,1380,1083,1362,735,1068,1365,936,1035,1326,1050,1371,1344,1149,1239,912,1314,1263,915,1317,1377,1245,1311,1380,1380,1380,948,993,1374,1347,1326,1329,1380,1359,954,1371,1374,1347,1218,1323,1164,1083,1299,1245,1044,1380,1338,387,1299,963,1326,NA,1308,1374,1014,1110,1380,1260,1140,1278,1086,1329,825,1251,1326,1038,1377,1356,1365,1350,1374,1317,1356,1380,957,1380,1311,1257,1386,1380,1374,801,1320,528,1191,1323,1344,894,1212,1344,1371,1374,1236,1320,1344,1326,1326,1008,1362,1278,NA,1380,1374,1260,1185,1380,1380,1371,1254,963,1344,951,1380,1329,1035,1341,1329,684,1371,936,1224,1056,1353,NA,981,969,1326,1320,1356,939,1326,1224,660,1275,1380,1242,948,1356,1359,1368,NA,1251,1344,1305,1356,1326,1335,1218,1164,NA,NA,1344,1275,1107,1326,1092,1374,1323,1344,852,1338,1380,1191,1326,1326,1347,1218,1278,1356,1374,1476,1113,1293,1080,1311,1374,945,1377,1074,828,1302,1380,1110,984,438,1233,1317,1317,1299,1326,1050,1380,1110,1317,1329,1179,NA,1686,1299,1380,1374,1017,1230,1377,1380,1344,960,1233,1119,1371,1251,1380,1383,1356,1380,1368,1380,1380,1374,1203,NA,1338,1374,1368,1314,1182,990,NA,1071,1323,1314,1371,1371,1317,1356,1263,1371,1128,1326,1380,798,1023,1311,1302,1203,1374,1317,1380,1356,1371,1326,1368,1377,1263,1290,1380,1374,1320,1380,1347,1209,NA,1095,1083,1353,1368,1338,1269,1341,1293,303,1380,1380,1380,1380,1380,1320,1263,921,1050,1131,1374,1296,1281,1011,NA,1317,1380,1320,1374,1368,1374,1380,1380,1371,1380,1374,1371,1380,1323,1296,1380,1326,1344,1335,1320,1380,1380,900,1377,1380,1371,1356,1374,1353,1377,1299,1185,1326,1380
"1G78280",879,1308,1308,1308,687,1308,1308,1308,1302,414,1308,579,1308,1305,396,1308,735,1308,1308,1308,1101,1308,975,1308,1308,1308,1230,1152,1308,1215,1296,1308,1308,1311,1170,1278,1308,1302,1308,1290,1308,684,1311,1305,582,996,975,1311,1308,1302,1308,1293,1308,1038,1308,1308,1296,1167,1308,1308,1305,555,1308,1308,1305,1305,1302,1308,NA,987,1308,1308,1308,408,1311,1296,1311,1311,1308,1308,1305,1080,1311,975,1308,1308,1308,1317,1305,579,NA,1308,1308,1308,1308,1308,1314,NA,1299,1062,1308,675,1317,1305,NA,1308,1308,1308,1308,1308,1230,1311,1308,582,1308,1296,1308,1308,1308,1308,1305,1305,1311,864,975,1305,1026,1302,1305,1308,1308,1311,1305,1308,1308,1311,1305,1305,1311,NA,1074,1308,1308,1308,1305,999,1308,1308,1305,906,915,1305,1311,1308,1296,975,1302,1308,969,1308,579,1308,960,1308,1308,1179,1308,NA,990,1308,1287,744,1191,1308,1308,1299,1308,1293,1308,411,1305,1308,1266,1311,1308,1308,1308,1311,NA,1209,1308,579,1308,735,1302,732,1308,735,1044,744,1308,1308,1308,1302,1308,1299,1308,1314,1311,732,735,795,1308,981,735,939,1308,969,1002,1308,732,1308,1308,1128,1308,1317,1317,1302,1305,1305,1305,1302,963,960,984,414,1308,1317,1308,1308,1272,1308,1314,1308,1308,1098,582,978,1308,1305,1308,1308,1308,1308,975,1308,1299,1308,1305,1305,1296,1308,1305,1305,1308,1308,1305,1305,1221,1308,1308,1203,1308,1308,1305,1308,1308,1308,1311,1152,1308,687,999,1308,951,1308,975,1308,1308,1305,1308,1308,1314,327,1308,1308,1320,1293,1308,1311,1230,1308,579,1308,1308,1551,975,1308,1308,636,1245,1308,1305,1311,1299,1131,1263,1017,1305,909,1308,1305,975,1269,NA,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,1314,1305,1311,1308,1308,1308,1308,1308,1308,1308,1308,966,1308,1308,1308,1308,1308,1308,1308,1308,1311,1308,1308
